"anadolu";2,1994236840415313
"sleep";2,068961716388187
"bathtub";2,068961716388187
"window";2,068961716388187
"danger";2,068961716388187
"shrapnel";2,068961716388187
"glass";2,068961716388187
"race";1,8757329671839662
"son";1,8757329671839662
"Hunter";1,8757329671839662
"Ursula";1,8757329671839662
"von";1,8757329671839662
"der";1,8757329671839662
"Leyen";1,8757329671839662
"face";1,638342888700772
"european";1,440631014966348
"Zelenskys";1,440631014966348
"whereabout";1,440631014966348
"humanity";1,3870164706391834
"reply";0,9945387945387947
"F";0,9945387945387947
"consequence";0,5
"genocidesometh";0,08187134502923976
"pretense";0,08187134502923976
"offensive";0,08187134502923976
"field";0,08187134502923976
"proof";0,08187134502923976
"allegationwhich";0,08187134502923976
"Hinton";0,08187134502923976
"study";0,08187134502923976
"rage";0,0
"AP";0,0
"spokesman";0,0
"Dmitry";0,0
"Peskov";0,0
"caution";0,0
"condition";0,0
"phone";0,0
"authority";0,0
"snowplow";0,0
"limit";0,0
"bridge";0,0
"river";0,0
"casualty";0,0
"toll";0,0
"airstrike";0,0
"list";0,0
"ambition";0,0
"report";0,0
"outlet";0,0
"Magdalena";0,0
"Andersson";0,0
"goodbye";0,0
"capture";0,0
"assassination";0,0
"hand";0,0
"drug";0,0
"addict";0,0
"neo-nazis";0,0
"nationalist";0,0
"children";0,0
"wive";0,0
"elder";0,0
"expectation";0,0
"focus";0,0
"officer";0,0
"Ben";0,0
"spetsnaz";0,0
"timeline";0,0
"referendum";0,0
"elect";0,0
"Kuchma";0,0
"irregularity";0,0
"candidate";0,0
"Yanukovich";0,0
"allegation";0,0
"re-run";0,0
"orbit";0,0
"energy";0,0
"boss";0,0
"in-fight";0,0
"camp";0,0
"yanukovich";0,0
"rally";0,0
"square";0,0
"turn";0,0
"businessman";0,0
"agenda";0,0
"passenger";0,0
"route";0,0
"Amsterdam";0,0
"Kuala";0,0
"Lumpur";0,0
"board";0,0
"investigator";0,0
"trump";0,0
"lockdown";0,0
"June";0,0
"IMF";0,0
"lifeline";0,0
"stave";0,0
"default";0,0
"recession";0,0
"Jan";0,0
"Feb";0,0
"spring";0,0
"mass";0,0
"train";0,0
"Oct";0,0
"2021";0,0
"bayraktar";0,0
"drone";0,0
"autumn";0,0
"Dec";0,0
"hit";0,0
"drill";0,0
"standby";0,0
"fighter";0,0
"jet";0,0
"discussion";0,0
"Romania";0,0
"spillover";0,0
"Beijing";0,0
"winter";0,0
"olympics";0,0
"French";0,0
"Macron";0,0
"visit";0,0
"sang-froid";0,0
"zelenskiy";0,0
"national";0,0
"russian-back";0,0
"summit";0,0
"UK";0,0
"asset";0,0
"certification";0,0
"approval";0,0
"television";0,0
"demilitarise";0,0
"hour";0,0
"siren";0,0
"resident";0,0
"refuge";0,0
"raid";0,0
"aim";0,0
"town";0,0
"timetable";0,0
"contrary";0,0
"site";0,0
"ministry";0,0
"advisor";0,0
"Gerashchenko";0,0
"shot";0,0
"warplane";0,0
"object";0,0
"apartment";0,0
"block";0,0
"rocket";0,0
"sumy";0,0
"America";0,0
"Japan";0,0
"blocs";0,0
"pressure";0,0
"assault";0,0
"withdrawal";0,0
"roll";0,0
"culmination";0,0
"neighbour";0,0
"metro";0,0
"question";0,0
"mind";0,0
"remain";0,0
"game";0,0
"section";0,0
"chess";0,0
"master";0,0
"cost";0,0
"uncertainty";0,0
"expansion";0,0
"raise";0,0
"anxiety";0,0
"Hungary";0,0
"objection";0,0
"William";0,0
"J";0,0
"Burns";0,0
"moratorium";0,0
"ground";0,0
"dilemma";0,0
"poll";0,0
"rate";0,0
"aspiration";0,0
"survey";0,0
"pew";0,0
"spirit";0,0
"culture";0,0
"tragedy";0,0
"drift";0,0
"narrative";0,0
"product";0,0
"planner";0,0
"Lenin";0,0
"embrace";0,0
"presence";0,0
"function";0,0
"theatre";0,0
"battlefield";0,0
"Nikolai";0,0
"annex";0,0
"rebel";0,0
"establishment";0,0
"evacuation";0,0
"speaker";0,0
"period";0,0
"russification";0,0
"textbook";0,0
"2019";0,0
"passport";0,0
"inhabitant";0,0
"estimate";0,0
"citizenship";0,0
"justification";0,0
"pretext";0,0
"process";0,0
"requirement";0,0
"bloc";0,0
"amendment";0,0
"contribution";0,0
"mission";0,0
"account";0,0
"dispute";0,0
"instability";0,0
"anytime";0,0
"shock";0,0
"institution";0,0
"emergency";0,0
"cobra";0,0
"commission";0,0
"place";0,0
"distance";0,0
"possibility";0,0
"pm";0,0
"Scott";0,0
"Morrison";0,0
"law";0,0
"reason";0,0
"secretary-general";0,0
"Antonio";0,0
"Guterres";0,0
"tenure";0,0
"begine";0,0
"sense";0,0
"Jens";0,0
"Stoltenberg";0,0
"aid";0,0
"ukraine-russia";0,0
"reader";0,0
"digest";0,0
"version";0,0
"tension";0,0
"choreographer";0,0
"secret";0,0
"protection";0,0
"outskirt";0,0
"odd";0,0
"faith";0,0
"atm";0,0
"cash";0,0
"store";0,0
"shelve";0,0
"subway";0,0
"hub";0,0
"USSR";0,0
"collapse";0,0
"destiny";0,0
"difference";0,0
"peevishness";0,0
"stern";0,0
"assertion";0,0
"nationality";0,0
"irishman";0,0
"bridle";0,0
"friction";0,0
"couple";0,0
"generation";0,0
"deathsestimate";0,0
"scholarswere";0,0
"Josef";0,0
"Stalin";0,0
"debate";0,0
"arrest";0,0
"intellectual";0,0
"writer";0,0
"linguist";0,0
"museum";0,0
"curator";0,0
"poet";0,0
"painter";0,0
"Anne";0,0
"book";0,0
"oppression";0,0
"Steven";0,0
"analysis";0,0
"idea";0,0
"sphere";0,0
"influence";0,0
"defense";0,0
"legacy";0,0
"hold";0,0
"focuse";0,0
"send";0,0
"Belarusian";0,0
"uproar";0,0
"favor";0,0
"neighboring";0,0
"smoke";0,0
"rise";0,0
"Saddam";0,0
"Kuwait";0,0
"Iraq";0,0
"community";0,0
"alter";0,0
"coalition";0,0
"analyst";0,0
"offense";0,0
"ordersome";0,0
"countriesthat";0,0
"erosion";0,0
"inconsistency";0,0
"normsto";0,0
"contributionand";0,0
"system";0,0
"thought";0,0
"playbook";0,0
"disinformation";0,0
"battle";0,0
"provocation";0,0
"table";0,0
"academy";0,0
"curriculum";0,0
"Robert";0,0
"note";0,0
"journal";0,0
"occasion";0,0
"relation";0,0
"belly";0,0
"invention";0,0
"record";0,0
"fold";0,0
"arsenal";0,0
"seizure";0,0
"breach";0,0
"contract";0,0
"faction";0,0
"battalion";0,0
"donba";0,0
"supremacist";0,0
"ideology";0,0
"Holocaust";0,0
"university";0,0
"serve";0,0
"rus";0,0
"thumb";0,0
"mongol";0,0
"turk";0,0
"John";0,0
"scholar";0,0
"standpoint";0,0
"rd";0,0
"com";0,0
"success";0,0
"occupation";0,0
"adversary";0,0
"prison";0,0
"inmate";0,0
"experience";0,0
"bar";0,0
"brewery";0,0
"Molotov";0,0
"cocktail";0,0
"academics";0,0
"student";0,0
"professor";0,0
"theyre";0,0
"cohort";0,0
"fault";0,0
"buckle";0,0
"expletive";0,0
"stubbornness";0,0
"factor";0,0
"womenline";0,0
"belief";0,0
"mean";0,0
"mistake";0,0
"cult";0,0
"hero";0,0
"passage";0,0
"exile";0,0
"resignation";0,0
"ride";0,0
"KGB";0,0
"era";0,0
"2036";0,0
"lifetime";0,0
"immunity";0,0
"prosecution";0,0
"man";0,0
"shoulder";0,0
"rest";0,0
"presidency";0,0
"tv";0,0
"sitcom";0,0
"sluga";0,0
"teacher";0,0
"rant";0,0
"show";0,0
"episode";0,0
"youtube";0,0
"subtitle";0,0
"popularity";0,0
"landslide";0,0
"post";0,0
"program";0,0
"Harvard";0,0
"bolt";0,0
"ive";0,0
"prediction";0,0
"delegate";0,0
"cease-fire";0,0
"evildoer";0,0
"characterization";0,0
"airliner";0,0
"disregard";0,0
"Militarily";0,0
"equipment";0,0
"manpower";0,0
"constraint";0,0
"amnesty";0,0
"cross";0,0
"abuse";0,0
"example";0,0
"oligarch";0,0
"off-ramp";0,0
"gratitude";0,0
"track";0,0
"supportand";0,0
"folk";0,0
"representative";0,0
"congress";0,0
"relief";0,0
"voice";0,0
"crowd";0,0
"diet";0,0
"advocacy";0,0
"scientist";0,0
"journalist";0,0
"letter";0,0
"karkiv";0,0
"unleash";0,0
"victim";0,0
"transport";0,0
"road";0,0
"panic";0,0
