"defeat";112
"defence";112
"delegation";112
"demand";112
"demilitarise";112
"department";112
"der";112
"destruction";112
"dilemma";112
"diplomacy";112
"diplomat";112
"direction";112
"district";112
"donetsk";112
"draft";112
"drift";112
"drone";112
"drug";112
"east";112
"economy";112
"effect";112
"effort";112
"elder";112
"elect";112
"election";112
"elite";112
"embrace";112
"emergency";112
"end";112
"enemy";112
"energy";112
"envoy";112
"establishment";112
"estimate";112
"eu";112
"european";112
"evacuation";112
"event";112
"exchange";112
"exercise";112
"expansion";112
"expectation";112
"expert";112
"explosion";112
"fact";112
"family";112
"favour";112
"fear";112
"feel";112
"fellow";112
"fight";112
"figure";112
"fire";112
"flag";112
"flank";112
"force";112
"front";112
"function";112
"ga";112
"genocide";112
"good";112
"goodbye";112
"government";112
"group";112
"guarantee";112
"guard";112
"guilt";112
"gunfire";112
"hand";112
"head";112
"help";112
"history";112
"hit";112
"home";112
"hope";112
"horror";112
"house";112
"humanity";112
"in-fight";112
"independence";112
"individual";112
"infrastructure";112
"instability";112
"institution";112
"interior";112
"intimidation";112
"invasion";112
"investigator";112
"involvement";112
"island";112
"justification";112
"kill";112
"kilometre";112
"kremlin";112
"kyiv";112
"land";112
"law";112
"leader";112
"lease";112
"lie";112
"life";112
"lifeline";112
"limit";112
"line";112
"list";112
"loss";112
"majority";112
"market";112
"mass";112
"master";112
"measure";112
"media";112
"meet";112
"membership";112
"message";112
"military";112
"minister";112
"ministry";112
"missile";112
"moment";112
"month";112
"moratorium";112
"morn";112
"motive";112
"mouth";112
"move";112
"movement";112
"name";112
"narrative";112
"nation";112
"nationalist";112
"navy";112
"neighbour";112
"neo-nazis";112
"new";112
"night";112
"north";112
"number";112
"object";112
"objection";112
"objective";112
"offer";112
"official";112
"oil";112
"olympics";112
"operation";112
"opinion";112
"opponent";112
"opportunity";112
"opposition";112
"orbit";112
"order";112
"organization";112
"pack";112
"package";112
"parliament";112
"part";112
"partner";112
"party";112
"passenger";112
"passport";112
"path";112
"peace";112
"penalty";112
"people";112
"personnel";112
"pew";112
"phone";112
"pipeline";112
"place";112
"plan";112
"plane";112
"planner";112
"plant";112
"pledge";112
"plot";112
"pm";112
"policy";112
"poll";112
"population";112
"port";112
"position";112
"possibility";112
"power";112
"prayer";112
"preparation";112
"presence";112
"present";112
"president";112
"press";112
"pressure";112
"pretext";112
"price";112
"principle";112
"product";112
"programme";112
"promise";112
"proxy";112
"puppet";112
"quarter";112
"race";112
"rage";112
"raid";112
"raise";112
"rally";112
"rate";112
"reality";112
"reason";112
"rebel";112
"recognition";112
"referendum";112
"refuge";112
"refusal";112
"region";112
"reply";112
"reporter";112
"republic";112
"republics";112
"research";112
"resident";112
"resolution";112
"response";112
"responsibility";112
"rhetoric";112
"risk";112
"rival";112
"river";112
"rocket";112
"roll";112
"root";112
"route";112
"run";112
"russian";112
"russian-back";112
"sanction";112
"sang-froid";112
"scale";112
"sea";112
"second";112
"secretary";112
"secretary-general";112
"section";112
"security";112
"series";112
"servant";112
"service";112
"shell";112
"shelter";112
"shield";112
"ship";112
"shot";112
"side";112
"siege";112
"sign";112
"siren";112
"site";112
"sky";112
"snake";112
"snowplow";112
"soldier";112
"solidarity";112
"solution";112
"son";112
"source";112
"south";112
"speaker";112
"speech";112
"spetsnaz";112
"spillover";112
"spirit";112
"spokesman";112
"spring";112
"spy";112
"stability";112
"standby";112
"state";112
"statehood";112
"status";112
"step";112
"stock";112
"stream";112
"street";112
"strike";112
"suffer";112
"summit";112
"support";112
"surrender";112
"survey";112
"talk";112
"tank";112
"target";112
"television";112
"tenure";112
"term";112
"thing";112
"threat";112
"time";112
"timeline";112
"top";112
"trade";112
"traffic";112
"tragedy";112
"train";112
"travel";112
"trigger";112
"troop";112
"ty";112
"ukrainian";112
"union";112
"unison";112
"uprise";112
"vehicle";112
"video";112
"vision";112
"visit";112
"von";112
"war";112
"warn";112
"warplane";112
"wave";112
"way";112
"weapon";112
"week";112
"west";112
"whereabout";112
"whole";112
"winter";112
"wive";112
"word";112
"work";112
"worker";112
"world";112
"xi";112
"yanukovich";112
"year";112
"zelenskiy";112
"zelensky";112
"focus";135
"officer";156
"Kuchma";199
"Yanukovich";199
"allegation";199
"candidate";199
"irregularity";199
"observer";199
"protest";199
"re-run";199
"revolution";199
"vote";199
"square";227
"turn";227
"agenda";229
"board";237
"trump";261
"lockdown";263
"default";269
"recession";269
"stave";269
"drill";289
"fighter";293
"jet";293
"commitment";299
"concern";299
"discussion";299
"national";321
"regime";340
"asset";345
"approval";351
"hour";361
"mile";379
"town";379
"timetable";381
"invader";394
"northeast";417
"sumy";417
"withdrawal";435
"metro";450
"mind";450
"question";450
"remain";450
"station";450
"game";453
"cost";459
"future";461
"territory";461
"theatre";461
"uncertainty";461
"ground";475
"center";488
"battlefield";510
"luhansk";531
"period";539
"russification";539
"school";539
"textbook";539
"inhabitant";542
"citizenship";544
"evidence";548
"application";550
"process";550
"advice";554
"assassination";554
"assistance";554
"bloc";554
"capture";554
"member";554
"requirement";554
"mission";559
"account";561
"dispute";561
"anytime";563
"shock";564
"distance";598
"begine";622
"century";622
"sense";623
"aid";627
